GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34
1400000US37101041300,37101041300,"Census Tract 413, Johnston County, North Carolina",2065,233,479,181,1586,205,33.1,5.7,24.8,14.5,35.6,7.0,42.0,7.7,57.2,17.7,37.5,9.2,19.0,6.2,62.8,20.5,5.7,3.8,32.3,9.1,37.8,20.8,30.6,10.1,100.0,1.7,100.0,7.0,100.0,2.2,86.9,5.6,64.1,21.5,93.8,3.4,12.5,5.5,33.4,20.6,6.2,3.4,0.0,1.7,0.0,7.0,0.0,2.2,0.0,1.7,0.0,7.0,0.0,2.2,0.0,1.7,0.0,7.0,0.0,2.2,0.6,1.0,2.5,4.5,0.0,2.2,0.0,1.7,0.0,7.0,0.0,2.2,9.0,6.7,2.5,4.5,10.9,8.6,78.5,8.6,64.1,21.5,82.8,9.4,45673,6097,20599,7582,58022,7976,1689,220,394,178,1295,190,13.7,5.2,18.8,14.4,12.2,5.9,33.7,8.7,42.1,20.2,31.2,11.0,52.5,8.5,39.1,20.8,56.6,11.0,1.5,(X),(X),(X),(X),(X)
1400000US37101041400,37101041400,"Census Tract 414, Johnston County, North Carolina",2398,297,525,162,1873,293,33.3,6.1,16.8,10.7,37.9,7.1,34.7,6.7,60.8,17.2,27.4,7.5,21.9,5.8,63.6,17.9,10.3,5.0,32.2,7.7,47.4,20.2,28.0,8.3,97.5,2.6,90.5,10.8,99.5,0.7,74.9,6.6,44.8,16.4,83.3,7.1,16.6,6.7,35.2,19.5,11.4,6.9,0.0,1.4,0.0,6.4,0.0,1.8,0.9,1.5,0.0,6.4,1.2,1.9,0.0,1.4,0.0,6.4,0.0,1.8,5.1,3.7,10.5,13.4,3.6,2.9,2.5,2.6,9.5,10.8,0.5,0.7,9.4,4.5,22.5,16.7,5.8,4.7,72.0,6.1,39.2,15.6,81.2,6.8,34905,9473,14267,7838,43686,10078,1668,259,416,138,1252,247,20.0,9.3,30.3,21.6,16.5,8.9,36.9,10.5,57.2,21.7,30.1,10.6,43.2,9.9,12.5,10.5,53.4,11.5,1.0,(X),(X),(X),(X),(X)
1400000US37101041501,37101041501,"Census Tract 415.01, Johnston County, North Carolina",2393,228,170,107,2223,222,21.4,5.9,32.9,31.1,20.5,6.6,38.9,6.5,51.2,33.0,38.0,6.6,8.1,5.2,54.1,34.1,4.6,3.9,26.4,7.4,50.0,31.1,24.6,7.5,99.6,1.0,100.0,18.5,99.6,1.1,90.6,5.1,88.8,19.2,90.7,5.4,7.1,4.6,11.2,19.2,6.8,4.8,0.8,1.3,0.0,18.5,0.9,1.4,1.2,1.3,0.0,18.5,1.3,1.4,0.0,1.4,0.0,18.5,0.0,1.6,0.0,1.4,0.0,18.5,0.0,1.6,0.4,1.0,0.0,18.5,0.4,1.1,0.8,1.3,0.0,18.5,0.9,1.4,90.6,5.1,88.8,19.2,90.7,5.4,47750,11998,14398,6659,53576,9906,1792,212,87,72,1705,208,10.7,7.4,23.0,31.4,10.0,7.7,31.6,8.8,62.1,43.4,30.0,8.5,57.8,9.2,14.9,23.0,59.9,8.8,0.0,(X),(X),(X),(X),(X)
1400000US37101041502,37101041502,"Census Tract 415.02, Johnston County, North Carolina",2673,155,178,85,2495,145,26.2,5.8,43.3,21.8,25.0,6.0,45.2,7.0,30.3,22.3,46.3,7.6,6.7,3.5,21.3,19.8,5.7,3.5,21.5,6.1,57.3,26.5,19.0,6.2,99.7,0.6,100.0,17.8,99.7,0.7,88.7,3.7,100.0,17.8,87.9,4.0,8.5,3.0,0.0,17.8,9.1,3.2,0.0,1.3,0.0,17.8,0.0,1.4,0.0,1.3,0.0,17.8,0.0,1.4,0.0,1.3,0.0,17.8,0.0,1.4,2.5,2.0,0.0,17.8,2.7,2.2,0.3,0.6,0.0,17.8,0.3,0.7,9.1,4.2,7.9,12.8,9.2,4.7,82.2,4.9,92.1,12.8,81.4,5.5,61828,3586,25179,8494,63005,3130,2021,194,82,55,1939,193,6.2,3.3,43.9,38.2,4.6,2.9,29.8,9.5,36.6,34.1,29.6,9.7,63.9,9.9,19.5,31.0,65.8,10.2,1.1,(X),(X),(X),(X),(X)
1400000US37101041503,37101041503,"Census Tract 415.03, Johnston County, North Carolina",2405,264,376,171,2029,295,31.3,6.4,35.4,27.3,30.5,5.9,37.8,6.8,70.7,28.7,31.7,7.4,14.8,6.7,51.6,30.9,8.0,4.6,31.7,9.1,55.1,28.9,27.4,8.3,98.7,1.4,100.0,8.9,98.4,1.7,88.3,5.6,100.0,8.9,86.2,6.7,8.8,4.4,0.0,8.9,10.4,5.4,0.0,1.4,0.0,8.9,0.0,1.7,0.9,1.7,0.0,8.9,1.1,1.9,0.0,1.4,0.0,8.9,0.0,1.7,0.6,1.1,0.0,8.9,0.7,1.3,1.3,1.4,0.0,8.9,1.6,1.7,6.7,4.1,18.1,24.1,4.6,3.9,82.8,6.6,81.9,24.1,82.9,7.8,47621,9452,23409,11522,49211,6839,1985,289,332,160,1653,300,24.7,10.8,30.1,32.6,23.6,10.2,22.5,8.3,48.5,29.5,17.2,7.0,52.8,11.5,21.4,17.1,59.2,11.5,1.0,(X),(X),(X),(X),(X)
1400000US37135010701,37135010701,"Census Tract 107.01, Orange County, North Carolina",762,64,78,50,684,67,47.8,7.3,25.6,25.8,50.3,7.4,32.4,5.9,35.9,33.3,32.0,5.9,7.3,4.5,25.6,29.3,5.3,3.7,15.4,5.2,25.6,25.8,14.2,5.4,99.2,1.2,100.0,34.3,99.1,1.3,77.8,5.2,61.5,36.9,79.7,4.6,21.4,5.1,38.5,36.9,19.4,4.6,0.0,4.5,0.0,34.3,0.0,5.0,0.0,4.5,0.0,34.3,0.0,5.0,0.0,4.5,0.0,34.3,0.0,5.0,0.0,4.5,0.0,34.3,0.0,5.0,0.8,1.2,0.0,34.3,0.9,1.3,2.5,3.2,17.9,28.3,0.7,1.4,75.3,5.3,43.6,33.6,78.9,4.7,97986,16445,27188,54449,105625,13555,639,57,78,50,561,56,13.6,5.0,25.6,25.8,11.9,5.3,21.9,7.5,43.6,32.7,18.9,7.4,64.5,7.4,30.8,36.6,69.2,7.3,0.0,(X),(X),(X),(X),(X)
1400000US37135010703,37135010703,"Census Tract 107.03, Orange County, North Carolina",2834,211,329,133,2505,209,14.5,3.5,21.3,15.1,13.7,4.1,22.2,5.1,53.5,20.9,18.1,5.9,18.3,6.1,34.0,19.5,16.2,6.1,15.8,4.1,46.5,22.9,11.8,4.4,98.6,1.7,100.0,10.1,98.4,1.9,61.7,6.3,35.9,17.4,65.1,6.6,19.7,4.6,12.5,13.4,20.6,5.4,0.8,1.2,0.0,10.1,0.9,1.3,7.2,3.2,44.7,19.7,2.3,1.9,0.4,0.7,3.6,5.8,0.0,1.4,8.9,4.7,3.3,6.2,9.6,5.3,1.4,1.7,0.0,10.1,1.6,1.9,16.9,5.1,11.6,10.7,17.6,5.6,54.0,6.3,27.7,18.0,57.5,6.6,36300,5378,26298,12246,38061,5697,954,196,221,98,733,186,7.3,5.4,5.0,8.9,8.0,6.1,44.3,13.2,46.6,27.0,43.7,15.4,48.3,13.5,48.4,25.3,48.3,16.4,1.9,(X),(X),(X),(X),(X)
1400000US37135010704,37135010704,"Census Tract 107.04, Orange County, North Carolina",2428,169,105,80,2323,179,13.3,3.8,13.3,22.4,13.3,3.8,25.9,6.1,66.7,36.7,24.1,6.1,23.3,7.0,86.7,22.4,20.4,7.1,7.1,3.4,29.5,30.4,6.1,3.2,95.7,3.0,80.0,31.6,96.4,3.1,74.1,6.6,80.0,31.6,73.8,6.9,11.2,4.3,0.0,27.7,11.8,4.5,0.0,1.4,0.0,27.7,0.0,1.5,9.6,4.7,0.0,27.7,10.1,4.9,0.0,1.4,0.0,27.7,0.0,1.5,0.8,0.9,0.0,27.7,0.8,0.9,4.3,3.0,20.0,31.6,3.6,3.1,10.5,5.7,50.5,41.3,8.7,5.6,65.9,7.0,29.5,30.4,67.5,7.5,45583,5243,14688,4711,46570,4031,1153,195,84,72,1069,194,11.7,8.8,40.5,43.7,9.4,8.9,22.2,8.4,59.5,43.7,19.3,8.6,66.1,9.9,0.0,32.7,71.3,10.7,0.0,(X),(X),(X),(X),(X)
1400000US37135010705,37135010705,"Census Tract 107.05, Orange County, North Carolina",2015,174,243,122,1772,172,17.9,4.6,16.5,15.0,18.1,5.1,24.1,5.3,55.6,24.4,19.8,5.4,19.7,8.0,44.0,30.0,16.3,7.7,19.5,5.4,39.5,23.6,16.8,5.4,95.2,2.7,100.0,13.4,94.6,3.1,73.4,8.3,27.6,24.9,79.7,7.7,16.7,6.8,72.4,24.9,9.0,5.5,0.0,1.7,0.0,13.4,0.0,2.0,5.2,4.1,0.0,13.4,5.9,4.6,0.0,1.7,0.0,13.4,0.0,2.0,0.0,1.7,0.0,13.4,0.0,2.0,4.8,2.7,0.0,13.4,5.4,3.1,5.3,3.8,16.9,22.7,3.7,3.4,68.1,7.6,10.7,11.3,76.0,7.6,45928,11918,22971,14443,49898,8300,865,125,191,113,674,119,7.4,4.9,6.8,11.2,7.6,5.8,34.6,10.2,75.9,24.7,22.8,9.4,58.0,10.7,17.3,20.8,69.6,9.8,1.0,(X),(X),(X),(X),(X)
1400000US37135010706,37135010706,"Census Tract 107.06, Orange County, North Carolina",1165,93,0,12,1165,93,23.4,5.7,-,**,23.4,5.7,46.1,6.0,-,**,46.1,6.0,1.4,1.6,-,**,1.4,1.6,11.1,5.0,-,**,11.1,5.0,99.1,1.4,-,**,99.1,1.4,90.6,5.0,-,**,90.6,5.0,0.0,3.0,-,**,0.0,3.0,0.0,3.0,-,**,0.0,3.0,8.5,4.9,-,**,8.5,4.9,0.0,3.0,-,**,0.0,3.0,0.0,3.0,-,**,0.0,3.0,0.9,1.4,-,**,0.9,1.4,5.1,3.9,-,**,5.1,3.9,85.5,6.1,-,**,85.5,6.1,138875,11207,-,**,138875,11207,955,87,0,12,955,87,3.5,3.4,-,**,3.5,3.4,23.5,6.6,-,**,23.5,6.6,73.1,6.9,-,**,73.1,6.9,0.0,(X),(X),(X),(X),(X)
1400000US37135010801,37135010801,"Census Tract 108.01, Orange County, North Carolina",1886,118,202,64,1684,121,34.6,4.0,34.7,13.5,34.6,4.2,31.2,3.2,55.4,17.3,28.3,3.1,11.6,4.6,43.6,18.8,7.8,4.3,21.8,4.6,43.6,19.2,19.2,4.8,98.9,1.0,94.6,7.8,99.5,0.5,77.4,3.2,62.4,14.4,79.2,3.7,20.7,3.3,31.7,13.4,19.4,3.8,0.3,0.4,0.5,1.1,0.2,0.4,0.0,1.8,0.0,15.9,0.0,2.1,0.0,1.8,0.0,15.9,0.0,2.1,0.6,0.4,0.0,15.9,0.7,0.5,1.1,1.0,5.4,7.8,0.5,0.5,2.5,1.4,0.0,15.9,2.8,1.6,75.6,3.3,62.4,14.4,77.2,3.9,63294,5955,24273,1621,67216,12131,1293,89,162,61,1131,100,7.3,2.3,14.2,9.3,6.3,2.8,30.2,6.8,40.7,22.0,28.6,6.3,62.6,6.6,45.1,22.3,65.1,6.5,0.7,(X),(X),(X),(X),(X)
1400000US37135010802,37135010802,"Census Tract 108.02, Orange County, North Carolina",1909,122,128,84,1781,130,37.8,5.8,28.9,27.2,38.4,5.9,30.6,5.7,58.6,35.0,28.6,4.9,10.9,4.9,53.9,35.6,7.9,3.9,19.5,6.0,56.3,33.1,16.9,5.1,98.4,1.6,100.0,23.6,98.3,1.7,88.2,3.4,78.1,25.5,88.9,3.4,8.4,3.0,12.5,14.7,8.1,3.2,1.9,1.7,9.4,16.4,1.3,1.6,0.0,1.8,0.0,23.6,0.0,1.9,0.0,1.8,0.0,23.6,0.0,1.9,0.0,1.8,0.0,23.6,0.0,1.9,1.6,1.6,0.0,23.6,1.7,1.7,2.6,3.9,38.3,42.9,0.0,1.9,85.6,5.0,39.8,34.0,88.9,3.4,62468,14754,17245,18570,70760,13931,1336,143,108,82,1228,125,15.6,6.1,0.0,27.1,17.0,6.6,33.5,7.9,72.2,32.6,30.1,8.3,50.8,8.7,27.8,32.6,52.9,9.4,0.0,(X),(X),(X),(X),(X)
1400000US37135010901,37135010901,"Census Tract 109.01, Orange County, North Carolina",2259,129,274,99,1985,148,34.5,6.5,5.1,8.9,38.6,7.2,29.6,6.8,46.7,25.2,27.3,6.7,12.4,5.8,42.7,26.3,8.2,4.8,29.0,7.4,42.0,25.2,27.2,8.5,100.0,1.5,100.0,12.0,100.0,1.7,89.6,4.1,72.3,21.4,92.0,3.8,6.8,2.3,13.9,14.2,5.8,2.6,0.0,1.5,0.0,12.0,0.0,1.7,0.0,1.5,0.0,12.0,0.0,1.7,0.0,1.5,0.0,12.0,0.0,1.7,3.6,3.7,13.9,19.3,2.2,3.3,0.0,1.5,0.0,12.0,0.0,1.7,8.8,4.4,31.4,26.7,5.6,3.7,84.4,5.0,54.7,26.9,88.5,4.2,50389,10986,18942,4241,63274,19759,1719,156,217,105,1502,171,10.5,5.3,7.4,12.4,11.0,5.7,34.2,9.5,54.8,28.1,31.2,9.9,55.3,9.3,37.8,28.1,57.8,9.6,1.2,(X),(X),(X),(X),(X)
1400000US37135010902,37135010902,"Census Tract 109.02, Orange County, North Carolina",1636,124,164,89,1472,140,28.7,5.4,28.7,24.2,28.7,5.7,35.6,6.7,31.7,24.0,36.1,7.3,15.0,6.3,59.8,25.7,10.0,5.6,27.6,7.9,84.1,17.5,21.3,7.8,96.8,3.1,100.0,19.1,96.4,3.4,89.6,4.5,84.1,15.7,90.2,5.0,5.9,3.0,15.9,15.7,4.8,3.3,0.0,2.1,0.0,19.1,0.0,2.3,0.0,2.1,0.0,19.1,0.0,2.3,0.0,2.1,0.0,19.1,0.0,2.3,1.2,1.4,0.0,19.1,1.4,1.5,3.2,3.1,0.0,19.1,3.6,3.4,10.8,5.5,0.0,19.1,12.0,6.1,80.0,6.4,84.1,15.7,79.6,7.3,57000,7701,23438,31084,61029,14861,1070,134,100,54,970,141,12.4,7.4,0.0,28.8,13.7,8.1,24.6,7.9,77.0,24.8,19.2,7.5,63.0,8.2,23.0,24.8,67.1,8.4,3.7,(X),(X),(X),(X),(X)
1400000US37135011000,37135011000,"Census Tract 110, Orange County, North Carolina",2787,201,355,110,2432,212,29.4,5.4,12.4,12.9,31.9,6.0,33.1,5.1,64.2,19.1,28.6,5.2,14.2,4.7,61.7,21.7,7.3,4.0,22.6,6.1,48.5,25.9,18.8,5.2,98.2,2.1,100.0,9.4,97.9,2.4,84.2,4.6,55.8,20.6,88.4,4.7,11.5,4.0,44.2,20.6,6.7,4.3,1.1,1.1,0.0,9.4,1.3,1.3,1.1,1.3,0.0,9.4,1.3,1.5,0.0,1.2,0.0,9.4,0.0,1.4,0.2,0.3,0.0,9.4,0.2,0.4,1.8,2.1,0.0,9.4,2.1,2.4,2.8,2.3,11.0,15.6,1.6,1.3,81.4,4.7,44.8,18.5,86.8,4.9,52392,5557,11932,8009,63359,8856,1769,194,228,98,1541,165,10.1,4.0,4.8,8.2,10.9,4.5,30.7,8.2,65.4,23.3,25.6,8.1,59.2,7.8,29.8,22.7,63.5,8.0,0.8,(X),(X),(X),(X),(X)
1400000US37135011101,37135011101,"Census Tract 111.01, Orange County, North Carolina",3221,160,462,165,2759,216,31.7,4.5,17.7,11.2,34.0,4.8,34.8,5.2,55.6,16.7,31.3,5.1,14.6,4.6,55.0,18.8,7.8,3.3,31.8,5.8,43.1,20.3,29.9,6.3,98.8,1.1,100.0,7.3,98.6,1.3,68.1,3.5,29.9,15.7,74.4,4.5,29.9,3.5,67.5,15.7,23.6,4.4,0.4,0.5,2.6,3.4,0.0,1.3,0.0,1.1,0.0,7.3,0.0,1.3,0.0,1.1,0.0,7.3,0.0,1.3,0.5,0.6,0.0,7.3,0.6,0.7,1.2,1.1,0.0,7.3,1.4,1.3,2.8,1.5,9.5,9.9,1.7,1.0,66.3,3.6,21.0,15.1,73.9,4.5,52258,4691,12298,12181,54747,8430,2449,186,393,157,2056,180,14.5,5.1,31.0,22.1,11.3,5.1,37.1,6.2,32.3,21.8,38.0,7.5,48.4,5.8,36.6,20.7,50.7,6.5,0.3,(X),(X),(X),(X),(X)
1400000US37135011102,37135011102,"Census Tract 111.02, Orange County, North Carolina",2355,134,226,105,2129,178,32.7,6.5,31.0,27.3,32.8,6.6,35.6,6.1,44.7,29.7,34.7,6.3,9.2,4.2,67.7,24.4,3.0,2.3,25.2,7.0,46.5,29.0,23.0,7.2,98.4,1.7,93.8,10.9,98.9,1.4,78.2,5.4,64.6,23.8,79.7,5.7,18.6,5.5,29.2,27.5,17.5,5.6,0.0,1.5,0.0,14.3,0.0,1.6,0.6,1.1,0.0,14.3,0.7,1.2,0.0,1.5,0.0,14.3,0.0,1.6,0.9,1.5,0.0,14.3,1.0,1.6,1.6,1.7,6.2,10.9,1.1,1.4,6.7,3.7,29.6,25.2,4.3,3.7,72.9,6.0,35.0,26.3,76.9,6.7,49717,4083,13571,13738,51242,3541,1481,162,142,87,1339,162,14.9,6.9,32.4,39.8,13.0,5.6,34.7,9.7,18.3,26.1,36.4,10.2,50.4,9.5,49.3,31.7,50.6,9.9,0.8,(X),(X),(X),(X),(X)
1400000US37135011202,37135011202,"Census Tract 112.02, Orange County, North Carolina",2713,178,97,65,2616,187,28.3,5.1,0.0,29.4,29.4,5.2,41.1,4.9,72.2,29.8,39.9,4.9,11.6,5.6,85.6,22.6,8.9,5.4,11.7,4.3,0.0,29.4,12.2,4.5,99.3,1.1,100.0,29.4,99.3,1.1,83.9,4.9,46.4,34.1,85.3,4.7,9.4,3.2,28.9,30.6,8.7,2.9,0.0,1.3,0.0,29.4,0.0,1.3,5.1,3.5,0.0,29.4,5.3,3.7,0.0,1.3,0.0,29.4,0.0,1.3,0.9,1.4,24.7,32.5,0.0,1.3,0.7,1.1,0.0,29.4,0.7,1.1,2.5,2.3,24.7,32.5,1.7,1.8,83.0,5.1,46.4,34.1,84.4,4.9,108798,30657,21042,19426,120410,27972,2106,176,70,58,2036,168,11.4,5.5,20.0,32.6,11.1,5.6,28.5,7.1,60.0,41.2,27.4,6.9,60.1,6.9,20.0,30.9,61.5,6.6,0.4,(X),(X),(X),(X),(X)
1400000US37135011203,37135011203,"Census Tract 112.03, Orange County, North Carolina",2321,176,272,147,2049,172,34.8,6.0,16.5,19.0,37.2,5.7,30.5,6.2,53.3,27.3,27.5,5.3,16.4,6.2,31.6,27.6,14.3,5.9,24.6,6.3,42.6,28.5,22.3,6.4,98.2,2.1,100.0,12.1,98.0,2.3,82.6,6.6,37.5,26.3,88.5,5.2,13.4,6.0,62.5,26.3,6.9,3.6,2.1,3.0,0.0,12.1,2.3,3.4,0.1,0.2,0.0,12.1,0.1,0.2,0.0,1.5,0.0,12.1,0.0,1.7,0.0,1.5,0.0,12.1,0.0,1.7,1.8,2.1,0.0,12.1,2.0,2.3,1.2,1.4,0.0,12.1,1.4,1.5,81.3,6.7,37.5,26.3,87.2,5.4,58106,6672,28203,9184,63280,4940,1532,174,169,125,1363,147,19.3,6.2,20.1,26.6,19.1,5.7,28.4,7.6,65.7,34.9,23.8,7.7,52.3,7.9,14.2,19.4,57.1,8.4,0.6,(X),(X),(X),(X),(X)
1400000US37135011204,37135011204,"Census Tract 112.04, Orange County, North Carolina",1297,65,98,70,1199,89,44.5,7.9,15.3,24.4,46.9,7.8,32.9,8.1,54.1,47.5,31.2,7.4,9.1,5.9,54.1,47.5,5.4,5.4,17.5,7.7,15.3,24.4,17.7,8.0,100.0,2.7,100.0,29.2,100.0,2.9,92.6,4.8,60.2,43.6,95.2,4.0,2.6,2.7,19.4,25.2,1.3,2.1,0.0,2.7,0.0,29.2,0.0,2.9,3.2,3.2,0.0,29.2,3.5,3.4,0.0,2.7,0.0,29.2,0.0,2.9,1.5,2.5,20.4,34.4,0.0,2.9,0.0,2.7,0.0,29.2,0.0,2.9,7.1,5.0,20.4,34.4,6.0,5.4,87.0,6.6,60.2,43.6,89.2,6.8,119263,21537,20125,24653,130865,45305,1074,94,53,59,1021,102,12.1,7.2,54.7,54.7,9.9,6.0,31.7,9.8,45.3,54.7,31.0,9.4,56.2,9.1,0.0,42.3,59.2,9.5,3.2,(X),(X),(X),(X),(X)
1400000US37135011205,37135011205,"Census Tract 112.05, Orange County, North Carolina",3020,198,235,151,2785,250,23.9,4.6,0.0,13.8,25.9,5.1,36.0,4.5,37.0,21.4,35.9,4.4,12.1,4.8,53.6,28.0,8.6,4.5,16.6,6.0,31.1,31.1,15.3,5.4,100.0,1.2,100.0,13.8,100.0,1.2,66.1,5.4,28.1,30.5,69.3,5.3,7.8,4.1,32.8,29.0,5.7,3.2,0.0,1.2,0.0,13.8,0.0,1.2,22.7,4.3,26.8,18.0,22.4,5.0,0.0,1.2,0.0,13.8,0.0,1.2,3.4,2.8,12.3,20.9,2.6,2.6,0.0,1.2,0.0,13.8,0.0,1.2,5.8,3.5,12.3,20.9,5.3,3.6,64.0,5.9,28.1,30.5,67.0,5.7,82500,24772,21615,63363,93381,12280,1753,175,136,77,1617,190,12.4,5.2,0.0,22.4,13.4,5.6,15.5,6.6,53.7,29.4,12.2,6.4,72.2,7.4,46.3,29.4,74.3,7.7,1.0,(X),(X),(X),(X),(X)
1400000US37135011300,37135011300,"Census Tract 113, Orange County, North Carolina",1103,84,196,64,907,95,9.8,4.7,22.4,18.2,7.1,3.8,11.9,4.8,65.3,19.0,0.3,1.0,51.8,7.9,63.3,21.5,49.3,8.8,19.6,6.0,43.4,21.0,14.4,5.1,98.9,1.5,99.5,2.7,98.8,1.8,72.3,6.5,22.4,15.9,83.1,6.4,21.4,5.0,64.8,20.2,12.0,5.1,0.0,3.1,0.0,16.3,0.0,3.8,2.6,3.1,0.0,16.3,3.2,3.8,0.4,0.7,0.0,16.3,0.4,0.8,2.2,3.6,12.2,18.6,0.0,3.8,1.1,1.5,0.5,2.7,1.2,1.8,2.4,3.4,0.0,16.3,2.9,4.1,70.4,7.4,22.4,15.9,80.7,7.4,21719,6653,16500,7404,24427,8961,272,83,128,54,144,65,29.0,17.6,35.9,31.6,22.9,16.4,37.9,17.0,58.6,32.2,19.4,20.0,33.1,16.0,5.5,11.5,57.6,20.9,1.3,(X),(X),(X),(X),(X)
1400000US37135011400,37135011400,"Census Tract 114, Orange County, North Carolina",1449,148,77,75,1372,134,22.2,6.5,61.0,53.7,20.0,5.1,13.6,4.4,0.0,34.6,14.4,4.7,32.2,7.3,87.0,26.2,29.1,7.1,13.0,5.2,51.9,51.9,10.9,5.4,96.8,2.8,100.0,34.6,96.6,2.9,78.9,7.6,51.9,51.9,80.4,7.0,7.5,5.7,48.1,51.9,5.2,4.7,0.0,2.4,0.0,34.6,0.0,2.5,10.4,5.4,0.0,34.6,11.0,5.8,0.0,2.4,0.0,34.6,0.0,2.5,0.0,2.4,0.0,34.6,0.0,2.5,3.2,2.8,0.0,34.6,3.4,2.9,2.6,1.8,0.0,34.6,2.7,1.9,76.3,7.8,51.9,51.9,77.7,7.3,41250,6709,20125,33540,42500,8214,537,130,77,75,460,82,20.5,11.8,48.1,51.9,15.9,8.3,22.3,9.3,13.0,26.2,23.9,9.4,57.2,13.9,39.0,53.7,60.2,11.7,0.0,(X),(X),(X),(X),(X)
1400000US37135011500,37135011500,"Census Tract 115, Orange County, North Carolina",846,100,32,25,814,105,36.6,5.7,31.3,33.0,36.9,5.8,15.6,3.9,0.0,54.4,16.2,4.2,30.6,8.2,100.0,54.4,27.9,8.5,12.3,3.9,68.8,37.4,10.1,3.5,99.5,0.9,100.0,54.4,99.5,1.0,87.0,8.3,68.8,34.7,87.7,8.8,9.0,7.6,31.3,34.7,8.1,7.9,0.4,0.7,0.0,54.4,0.4,0.7,3.2,4.1,0.0,54.4,3.3,4.2,0.0,4.0,0.0,54.4,0.0,4.2,0.0,4.0,0.0,54.4,0.0,4.2,0.5,0.9,0.0,54.4,0.5,1.0,3.9,2.8,0.0,54.4,4.1,2.9,83.6,8.1,68.8,34.7,84.2,8.6,63688,8302,"2,500-",***,64688,12142,437,60,16,16,421,61,11.7,6.1,25.0,41.7,11.2,6.3,35.7,10.0,37.5,47.8,35.6,10.2,52.6,9.8,37.5,46.7,53.2,9.7,0.0,(X),(X),(X),(X),(X)
