foodpantry,address,address2,city,state,zip,phone,county,pantry_lon,pantry_lat,key,code,description,url,parent_station_id,agency_ids,station_id,location_type,stop_id,routes,name,bus_lat,bus_lng,distance_meter,distance_miles
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6431,,,,24,,stop,4053938,4000085,E Main St at Queen St,35.99302,-78.89696,1124.80837906,0.698925260702
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6435,,,,24,,stop,4053950,"4000083, 4000086, 4003058, 4005298",Holloway St at Alma St,35.99437,-78.87586,1476.01897678,0.917157950947
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6490,,,,24,,stop,4054126,"4000083, 4000086, 4003058, 4005298",Holloway St at Elizabeth St,35.99461,-78.89029,1002.14724452,0.622706975854
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6491,,,,24,,stop,4054130,"4000085, 4003034, 4003062",E Main St at Elm St,35.98844,-78.88947,319.274319159,0.198388357438
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6503,,,,24,,stop,4054170,"4000085, 4000093, 4003034, 4003062",E Main St at Hood St,35.99052,-78.89297,678.616716773,0.421673926438
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6505,,,,24,,stop,4054174,"4000085, 4000093, 4003034, 4003062",E Main St at Elizabeth St,35.99047,-78.89253,650.23154307,0.404036153373
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6506,,,,24,,stop,4054178,4000093,E Main St at Queen St,35.99299,-78.89692,1119.90849515,0.695880606426
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6531,,,,24,,stop,4054222,"4000083, 4000086, 4000091, 4003034, 4003058, 4003062, 4005298",Pettigrew St at Roxboro St,35.99295,-78.89952,1290.94217214,0.802156270362
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6533,,,,24,,stop,4054230,"4000092, 4003066, 4003070",Mangum St at Ramseur St,35.99454,-78.90118,1518.50264601,0.94355614476
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6439,,,,24,,stop,4116302,"4000088, 4004490",Fayetteville St at Umsted St,35.98282,-78.89872,993.430941641,0.61729090288
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6565,,,,24,,stop,4116318,"4000085, 4003034, 4003062",Angier Ave at Vine St,35.98358,-78.88151,656.914070216,0.408188493554
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6567,,,,24,,stop,4116326,4003034,Guthrie Ave at Main St,35.98571,-78.87608,1101.98201214,0.684741578621
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6570,,,,24,,stop,4116338,4003034,Main St at Guthrie Ave,35.98584,-78.87646,1067.7887931,0.663494844535
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6571,,,,24,,stop,4116342,4003034,Guthrie Ave at Angier Ave,35.98182,-78.87619,1174.87534582,0.730035508857
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6572,,,,24,,stop,4116346,"4000083, 4000086, 4003058, 4005298",Liberty St at Elizabeth St,35.99289,-78.89194,860.193837451,0.534500998826
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6574,,,,24,,stop,4116354,"4000083, 4000086, 4003058, 4005298",Liberty St at Elizabeth St,35.99296,-78.89258,890.822563413,0.553532854097
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6575,,,,24,,stop,4116358,4003062,Angier Ave at Bingham St,35.97959,-78.87242,1585.61817808,0.985259906597
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6593,,,,24,,stop,4116430,4000091,S Roxboro Rd at Chestnut St,35.98681,-78.9028,1313.15563026,0.81595910762
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6597,,,,24,,stop,4116446,4000091,Lawson Ave at NCCU Soccer Field,35.97626,-78.89643,1280.79074077,0.795848447666
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6598,,,,24,,stop,4116450,4000091,Lawson Ave at Merrick St,35.97642,-78.90032,1496.99260029,0.930190388788
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6600,,,,24,,stop,4116458,4000091,Roxboro Rd at Dillard St,35.99146,-78.90002,1233.71473045,0.766596698306
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6628,,,,24,,stop,4116558,4000079,Alston Ave at Dayton St,35.97355,-78.89383,1439.97613833,0.894761913784
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6393,,,,24,,stop,4120846,"4000083, 4000086, 4003058, 4005298",Holloway St at Hyde Park Ave,35.99453,-78.88115,1170.61783962,0.727390010574
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,5057,,,,24,,stop,4134042,"4000085, 4003034, 4003062",Angier Ave at Driver St,35.9821,-78.87797,1014.65780425,0.630480696589
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,5335,,,,24,,stop,4134050,"4000085, 4003034, 4003062",Angier Ave at Guthrie Ave,35.98148,-78.8763,1180.20278797,0.733345836161
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,5635,,,,24,,stop,4134058,"4000085, 4003034, 4003062",Angier Ave at Clay St,35.98283,-78.88014,802.889311495,0.49889352871
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6632,,,,24,,stop,4134066,4000091,S Roxboro St at Chestnut St,35.98696,-78.90265,1301.33338951,0.808613089535
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6658,,,,24,,stop,4163714,"4000085, 4003034, 4003062",Main St at Angier Ave,35.98977,-78.89166,541.603670138,0.336537754693
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6660,,,,24,,stop,4163718,4003034,Taylor St at Gary St (In),35.98864,-78.87207,1498.90616526,0.931379425891
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6661,,,,24,,stop,4163722,"4000083, 4000086, 4003058, 4005298",S Dillard at County Public Health,35.99171,-78.89616,971.350524726,0.603570733795
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6659,,,,24,,stop,4174984,4003034,Taylor St at Gary St (out),35.98855,-78.8722,1485.3222421,0.922938746381
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,5384,,,,24,,stop,4181374,"4000088, 4004490",Lakewood Ave at Senior Apts (Inbound),35.98774,-78.90487,1510.92619845,0.938848346809
Asbury Temple United Methodist Church,201 Alston Avenue,,Durham,NC,27701,(919) 688-4578,Durham,-78.8882998,35.9857243,1.0,6442,,,,24,,stop,4181378,"4000088, 4004490",Lakewood Ave at Poinciana Dr,35.98707,-78.90043,1104.03529452,0.686017432312
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5022,,,,24,,stop,4049770,"4000092, 4003066, 4003070",Alston Ave at Drew St,36.0008,-78.88586,827.83955832,0.514396931861
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5023,,,,24,,stop,4049774,"4000092, 4003066, 4003070",Avondale Dr at E Markham St,36.00835,-78.88593,1357.93182019,0.843781811296
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5030,,,,24,,stop,4049794,"4000076, 4002670, 4002674",Duke St at Main St,35.99959,-78.90794,1219.83017724,0.757969215483
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5036,,,,24,,stop,4049814,4000087,Roxboro Rd at Markham Ave (north),36.01065,-78.8915,1398.02129061,0.86869231524
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5038,,,,24,,stop,4049818,"4000083, 4000086, 4003058, 4005298",Liberty St at Queen St,35.99365,-78.89555,523.339326336,0.325188789402
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5039,,,,24,,stop,4049822,"4000088, 4004490",Fayetteville St at E Piedmont Ave,35.98433,-78.89912,1603.84457959,0.996585295581
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5044,,,,24,,stop,4049834,"4000076, 4002670, 4002674",Duke St at Harper Pl,36.00684,-78.9055,1372.08953529,0.85257902947
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5047,,,,24,,stop,4049842,4000087,Roxboro Rd at Markham Ave (south),36.00935,-78.89183,1250.74401557,0.7771782318
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5067,,,,24,,stop,4049898,4000087,Mangum St at Geer St,36.0039,-78.89463,622.624715438,0.386882023337
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5113,,,,24,,stop,4050022,4000090,Blackwell St at Forest Hills Apts,35.9887,-78.90669,1529.44605161,0.950356078649
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5141,,,,24,,stop,4050106,"4000092, 4003066, 4003070",Avondale Dr at Trinity Ave,36.00701,-78.8853,1274.83748806,0.792149258738
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5142,,,,24,,stop,4050110,"4000076, 4002670, 4002674",Gregson St at Trinity Ave,36.00511,-78.90834,1458.92170383,0.906534171666
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5144,,,,24,,stop,4050114,"4000092, 4003066, 4003070",Dowd St at N Roxboro Rd,36.00039,-78.89368,244.671502463,0.152032201066
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5148,,,,24,,stop,4050122,"4000085, 4003034, 4003062",E Main St at Alston Ave,35.9876,-78.88817,1316.53837085,0.818061050397
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5152,,,,24,,stop,4050134,4000087,Mangum St at Seeman St,36.00637,-78.89395,897.994266904,0.557989155122
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5162,,,,24,,stop,4050162,4000090,Willard St at Ramada Inn,35.9937,-78.90768,1292.4286806,0.803079946192
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5198,,,,24,,stop,4050230,"4000083, 4000086, 4003058, 4005298",Holloway St at Hyde Park Ave,35.99437,-78.88204,1205.24699318,0.748907622492
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5202,,,,24,,stop,4050242,4000087,Roxboro Rd at Edwards St,36.00438,-78.89272,694.707569945,0.431672343908
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5203,,,,24,,stop,4050246,"4000092, 4003066, 4003070",Avondale Dr at E Markham Ave,36.00919,-78.88582,1440.89715087,0.895334205864
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5218,,,,24,,stop,4050290,"4000083, 4000086, 4003058, 4005298",Holloway St at Elm St,35.9945,-78.8874,766.394994491,0.476216955082
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5222,,,,24,,stop,4050306,4000090,Duke St at Henderson Towers,35.9908,-78.9088,1533.56907829,0.952918015021
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5245,,,,24,,stop,4050378,"4000083, 4000086, 4003058, 4005298",Holloway St at Alston Ave,35.9945,-78.88514,943.412306731,0.586210686823
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5259,,,,24,,stop,4050410,"4000092, 4003066, 4003070",Alston Ave at Geer St,36.00348,-78.88588,967.772918569,0.601347706867
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5265,,,,24,,stop,4050430,"4000085, 4003034, 4003062",E Main St at Blacknall St,35.98657,-78.8859,1514.34758347,0.940974302182
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5280,,,,24,,stop,4050474,"4000085, 4000093, 4003034, 4003062",E Main St at S Dillard St,35.9918,-78.8952,722.792147813,0.449123334916
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5291,,,,24,,stop,4050502,"4000083, 4000086, 4003058, 4005298",Holloway St at Chester St,35.99452,-78.88257,1154.67226945,0.717481867999
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5305,,,,24,,stop,4050526,"4000085, 4000093",E Main St at Mangum St,35.99492,-78.90025,638.76909749,0.396913702195
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5337,,,,24,,stop,4050638,"4000088, 4004490",Lakewood Ave at Heritage Square,35.98718,-78.90033,1339.90881825,0.832582809257
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5378,,,,24,,stop,4050750,"4000092, 4003066, 4003070",Avondale Dr at Alcott St,36.00979,-78.8863,1475.04199924,0.916550883738
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5420,,,,24,,stop,4050858,"4000085, 4000093",E Main St at Corcoran St (Westbound),35.99588,-78.90216,740.11034232,0.45988438883
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5438,,,,24,,stop,4050906,"4000076, 4002670, 4002674",Duke St at Corporation St,36.00315,-78.90588,1158.66622121,0.719963600735
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5439,,,,24,,stop,4050910,"4000076, 4002670, 4002674",Gregson St at Lamond Ave,36.00233,-78.90835,1326.28179532,0.824115348724
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5444,,,,24,,stop,4050922,"4000092, 4003066, 4003070",Dowd St at Roxboro Rd,36.00021,-78.89347,232.664326374,0.1445712692
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5482,,,,24,,stop,4051054,4000087,Roxboro Rd at Lynch St,36.00713,-78.89235,999.999132843,0.621372197822
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5505,,,,24,,stop,4051110,"4000083, 4000086, 4003058, 4005298",Holloway St at Alston Ave,35.99457,-78.8855,910.923296007,0.566022901318
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5507,,,,"12, 24",,stop,4051118,"4000089, 4000105, 4000113, 4002678",Chapel Hill St at Gregson St,35.99706,-78.90948,1357.01771881,0.843213813622
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5524,,,,24,,stop,4051178,4000087,Mangum St at Trinity Ave,36.00548,-78.89418,798.381415409,0.496092444983
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5559,,,,24,,stop,4051294,"4000077, 4000088, 4003042, 4003046, 4004490",Willard St at Blackwell St,35.99151,-78.90568,1257.39306189,0.781309767909
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5573,,,,24,,stop,4051334,"4000083, 4000086, 4003058, 4005298",Holloway St at Elizabeth St,35.99446,-78.8903,569.559762543,0.353908908337
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5595,,,,24,,stop,4051398,"4000076, 4002670, 4002674",Duke St at Markham Ave,36.00965,-78.90544,1600.23257566,0.994340894816
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5612,,,,24,,stop,4051462,"4000089, 4002678",Chapel Hill St at GTI Auto Service,35.99686,-78.91138,1529.70647815,0.950517900602
Bethlehem Temple Apostolic Faith Church of Durham Food Pantry,600 North Roxboro Street,,Durham,NC,27704,(919) 683-1291,Durham,-78.8945061,35.9982896,1.0,5627,,,,24,,stop,4051506,"4000083, 4000086, 4003058, 4005298",Holloway St at Spruce St,35.99437,-78.8801,1369.84186814,0.851182390381
